ID LG_child LE_child L_child Child LG_dad LE_dad L_dad Dad LG_mom LE_mom L_mom Mom Nr_sib Sib_status Sib1 Sib2 Sib3 Sib4 Sib5 Sib6 Sib7
1 -0.01488934479517 -0.243145524642899 -0.258034869438069 0 -0.04799540067095 0.911143056246049 0.863147655575099 0 -0.231543883064364 0.381752068934493 0.150208185870129 0 1 0 0 0 0 0 0 0 0
2 -0.498255344152512 -0.482858642335037 -0.98111398648755 0 -0.544526660485443 0.137601485522679 -0.406925174962764 0 0.30385052889149 0.439559119360404 0.743409648251895 0 3 0 0 0 0 0 0 0 0
3 0.809016916577142 -0.159103678718539 0.649913237858603 0 0.94282748834185 -1.07983603646286 -0.137008548121011 0 -0.142653018799785 -0.718556619462287 -0.861209638262073 0 1 0 0 0 0 0 0 0 0
4 0.0223324130698213 0.0635714521569664 0.0859038652267877 0 0.23842129966538 0.980157838283542 1.21857913794892 0 0.113749335474654 0.629938178191027 0.74368751366568 0 2 0 0 0 0 0 0 0 0
5 0.404874705210669 -0.346692044899974 0.0581826603106954 0 -0.197743848483973 0.308277683684303 0.11053383520033 0 0.119963115892506 0.945901179925144 1.06586429581765 0 1 0 0 0 0 0 0 0 0
6 -0.261349833376823 -0.63139920691863 -0.892749040295453 0 -0.147214641924558 0.447725070573256 0.300510428648698 0 -0.511420604609663 -1.86957527557995 -2.38099588018962 0 1 0 0 0 0 0 0 0 0
7 0.311000382127328 -1.22751885590665 -0.916518473779324 0 1.2867274107001 0.865544172334029 2.15227158303413 1 -0.564859670926077 0.0876368947756978 -0.477222776150379 0 2 0 0 0 0 0 0 0 0
8 -0.00353375075076625 2.55685008637299 2.55331633562223 1 0.500429273548381 0.901727611635953 1.40215688518433 0 -0.144048850403758 -1.33911513304155 -1.48316398344531 0 2 0 0 0 0 0 1 0 1
9 -0.358132459521525 0.892499000367177 0.534366540845652 0 -0.531735718302652 -0.212621869760034 -0.744357588062686 0 -0.143292752180331 -1.57686980454539 -1.72016255672572 0 0 0 0 0 0 0 0 0 0
10 0.360098559375488 0.964835736368808 1.3249342957443 0 1.04924433851468 -0.19219875626903 0.85704558224565 0 -0.211746236790639 0.847950235453557 0.636203998662918 0 3 0 0 0 0 0 0 0 0
11 0.344160683327173 -0.0996281651197423 0.24453251820743 0 0.25274376092234 -0.664874212982146 -0.412130452059806 0 0.382102190839172 0.704200142610447 1.08630233344962 0 0 0 0 0 1 0 0 0 0
12 -0.230904149683818 -0.741592719001751 -0.972496868685569 0 -0.283168118452777 2.16186793304714 1.87869981459437 1 -0.264010205559598 -0.344603239601686 -0.608613445161284 0 0 0 0 0 0 0 0 0 0
13 0.0182709564046747 -0.253947722234276 -0.235676765829601 0 0.631277296927664 0.505372095662573 1.13664939259024 0 0.190662769061928 0.104496741295869 0.295159510357796 0 2 0 0 0 0 0 1 1 0
14 -0.348205132656883 -0.728815305295825 -1.07702043795271 0 -0.482655437802137 -0.00119610286708739 -0.483851540669224 0 -0.327872122216249 0.326563781754749 -0.00130834046150036 0 0 0 0 0 0 0 0 0 0
15 0.641150378468241 -0.151430326002087 0.489720052466155 0 1.01045332844503 1.50847373910285 2.51892706754788 1 -0.345021444388439 -0.143353774816397 -0.488375219204836 0 1 0 0 0 0 1 0 1 0
16 1.11782946339916 -1.02749228396149 0.0903371794376726 0 1.20001579977546 -0.20198034725769 0.998035452517765 0 0.575870686263949 -1.85291404018657 -1.27704335392262 0 1 1 1 1 0 0 0 0 0
17 -0.399802096984761 -0.105206757514638 -0.505008854499399 0 -0.145223947951213 -0.135074329192091 -0.280298277143304 0 0.205148755057146 0.932591359275369 1.13774011433252 0 2 0 0 0 0 0 0 0 0
18 0.913224781164765 0.71380409185965 1.62702887302442 0 0.473409631967108 0.481847081122996 0.955256713090104 0 1.04651788551021 0.462213115192835 1.50873100070304 0 0 0 0 0 0 1 0 0 0
19 -0.284509704732686 0.243965227199331 -0.0405444775333544 0 -0.304824818425675 -0.203264637182929 -0.508089455608603 0 -0.531753615050297 0.844043517054689 0.312289902004392 0 1 0 0 0 0 0 0 0 0
