ID LG_child LE_child L_child Child LG_dad LE_dad L_dad Dad LG_mom LE_mom L_mom Mom Nr_sib Sib_status Sib1 Sib2 Sib3 Sib4 Sib5 Sib6 Sib7
1 -0.584703832843277 -0.531290857130782 -1.11599468997406 0 -0.434401615560249 0.635890460934044 0.201488845373795 0 0.283656640037481 -0.193776829625442 0.0898798104120396 0 3 0 0 0 0 0 0 0 0
2 -0.598219513911093 -1.49894005084941 -2.0971595647605 0 -0.23922701645802 0.278476531723902 0.0392495152658818 0 -0.379558265593293 0.643856599623612 0.264298334030319 0 0 0 0 0 0 0 0 0 0
3 0.600121387392685 0.761233142447588 1.36135452984027 0 0.0118310849332287 -0.242149558278981 -0.230318473345752 0 0.204756344337422 -0.197129229347238 0.00762711499018354 0 1 0 0 0 0 0 0 1 0
4 0.175670941328983 -0.111756470282735 0.0639144710462477 0 0.19314874032732 0.25704527161422 0.45019401194154 0 -0.350330333865845 0.934611000240184 0.584280666374339 0 0 0 0 0 0 0 0 0 0
5 0.619363736537951 0.560367387456867 1.17973112399482 0 0.558148842060613 0.374966498906068 0.933115340966681 0 0.389795916982581 0.0110314113661173 0.400827328348698 0 1 0 0 0 0 0 0 0 1
6 0.146302884086669 0.393254342172456 0.539557226259125 0 -0.0838742133504831 0.0753881934448205 -0.0084860199056626 0 -0.717062456138282 0.234612415588421 -0.482450040549861 0 1 0 0 0 0 0 0 0 0
7 0.778508492250997 -1.13073342856808 -0.352224936317079 0 1.10489453292203 0.38104983228174 1.48594436520377 0 0.0344560691071211 -0.0807250490068394 -0.0462689798997183 0 1 0 0 0 0 1 1 0 0
8 -0.162754475311803 0.316504567122245 0.153750091810442 0 -0.275937154534786 -0.284470895024525 -0.560408049559311 0 -0.674575176496293 -1.49208102517451 -2.1666562016708 0 1 0 0 0 0 0 0 0 0
9 0.247993515288477 0.855402375476363 1.10339589076484 0 0.245005605041634 -0.131860153050582 0.113145451991052 0 0.259234552744814 -0.626906541646926 -0.367671988902112 0 0 0 0 1 0 0 0 0 0
10 0.661405836395943 -0.821169784207563 -0.15976394781162 0 -0.104867154075016 -0.223753956847246 -0.328621110922262 0 0.86073080146172 0.0546096205212617 0.915340421982982 0 0 0 0 0 0 0 0 0 0
11 0.134734117085419 0.616221664968061 0.75095578205348 0 -0.560849863000587 0.655531811750879 0.0946819487502926 0 0.2053244348609 0.485527597462296 0.690852032323196 0 1 0 0 0 0 0 0 0 0
